YEAR,MONTH,DAY,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY
2015,7,7,MHT,MDW,-5.0,838,-15.0
2015,7,7,MIA,DFW,-3.0,1121,-11.0
2015,7,8,LAS,IAH,74.0,1222,61.0
2015,7,8,LAX,MIA,-2.0,2342,-21.0
2015,7,8,SEA,IAH,21.0,1874,16.0
2015,7,8,DFW,MIA,34.0,1121,31.0
2015,7,8,IAH,MIA,-3.0,964,-10.0
2015,7,8,MDW,PHX,0.0,1444,-11.0
2015,7,8,ATL,BWI,-2.0,577,30.0
2015,7,8,MHT,MDW,-5.0,838,-15.0
2015,7,8,MIA,DFW,-2.0,1121,-20.0
2015,7,9,LAS,IAH,12.0,1222,-2.0
2015,7,9,LAX,MIA,-4.0,2342,-13.0
2015,7,9,SEA,IAH,133.0,1874,130.0
2015,7,9,DFW,MIA,2.0,1121,-5.0
2015,7,9,IAH,MIA,-1.0,964,4.0
2015,7,9,MDW,PHX,38.0,1444,38.0
2015,7,9,ATL,BWI,0.0,577,0.0
2015,7,9,MHT,MDW,-3.0,838,12.0
2015,7,9,MIA,DFW,2.0,1121,1.0
2015,7,10,LAS,IAH,10.0,1222,5.0
2015,7,10,LAX,MIA,-10.0,2342,5.0
2015,7,10,SEA,IAH,11.0,1874,10.0
2015,7,10,DFW,MIA,-2.0,1121,-7.0
2015,7,10,IAH,MIA,-2.0,964,10.0
2015,7,10,MDW,PHX,0.0,1444,-4.0
2015,7,10,ATL,BWI,0.0,577,-6.0
2015,7,10,MHT,MDW,-4.0,838,-12.0
2015,7,10,MIA,DFW,-3.0,1121,-11.0
2015,7,11,LAS,IAH,-1.0,1222,-3.0
2015,7,11,LAX,MIA,0.0,2342,17.0
2015,7,11,SEA,IAH,28.0,1874,28.0
2015,7,11,DFW,MIA,0.0,1121,-7.0
2015,7,11,IAH,MIA,2.0,964,1.0
2015,7,11,MIA,DFW,-2.0,1121,-12.0
2015,7,12,LAS,IAH,-7.0,1222,-16.0
2015,7,12,LAX,MIA,-5.0,2342,10.0
2015,7,12,SEA,IAH,-5.0,1874,-16.0
2015,7,12,DFW,MIA,-3.0,1121,-2.0
2015,7,12,IAH,MIA,13.0,964,8.0
2015,7,12,MDW,LAS,-1.0,1521,5.0
2015,7,12,MHT,MDW,-1.0,838,-8.0
2015,7,12,MIA,DFW,-6.0,1121,-9.0
2015,7,13,LAS,IAH,-1.0,1222,0.0
2015,7,13,LAX,MIA,-7.0,2342,9.0
2015,7,13,SEA,IAH,-1.0,1874,-1.0
2015,7,13,DFW,MIA,2.0,1121,-1.0
2015,7,13,IAH,MIA,-1.0,964,10.0
2015,7,13,MDW,PHX,-1.0,1444,-1.0
2015,7,13,ATL,BWI,-5.0,577,-6.0
2015,7,13,MHT,MDW,86.0,838,106.0
2015,7,13,MIA,DFW,23.0,1121,0.0
2015,7,14,LAS,IAH,73.0,1222,68.0
2015,7,14,LAX,MIA,439.0,2342,453.0
2015,7,14,SEA,IAH,-1.0,1874,-4.0
2015,7,14,DFW,MIA,-3.0,1121,-8.0
2015,7,14,IAH,MIA,1.0,964,1.0
2015,7,14,MDW,PHX,1.0,1444,-2.0
2015,7,14,ATL,BWI,-5.0,577,6.0
2015,7,14,MHT,MDW,4.0,838,-22.0
2015,7,14,MIA,DFW,0.0,1121,-11.0
2015,7,15,LAS,IAH,1.0,1222,2.0
2015,7,15,LAX,MIA,-5.0,2342,-4.0
2015,7,15,SEA,IAH,4.0,1874,-2.0
2015,7,15,DFW,MIA,-1.0,1121,23.0
2015,7,15,IAH,MIA,-2.0,964,-3.0
2015,7,15,MDW,PHX,-2.0,1444,-10.0
2015,7,15,ATL,BWI,-1.0,577,1.0
2015,7,15,MHT,MDW,-4.0,838,-26.0
2015,7,15,MIA,DFW,9.0,1121,-8.0
2015,7,16,LAS,IAH,17.0,1222,14.0
2015,7,16,LAX,MIA,-2.0,2342,27.0
2015,7,16,SEA,IAH,40.0,1874,30.0
2015,7,16,DFW,MIA,13.0,1121,25.0
2015,7,16,IAH,MIA,-1.0,964,10.0
2015,7,16,MDW,PHX,34.0,1444,31.0
2015,7,16,ATL,BWI,-5.0,577,-8.0
2015,7,16,MHT,MDW,-3.0,838,-30.0
2015,7,16,MIA,DFW,33.0,1121,-2.0
2015,7,17,LAS,IAH,-8.0,1222,-16.0
2015,7,17,LAX,MIA,-7.0,2342,17.0
2015,7,17,SEA,IAH,1.0,1874,-7.0
2015,7,17,DFW,MIA,-4.0,1121,-2.0
2015,7,17,IAH,MIA,-9.0,964,11.0
2015,7,17,MDW,PHX,1.0,1444,4.0
2015,7,17,ATL,BWI,-1.0,577,-10.0
2015,7,17,MHT,MDW,7.0,838,-11.0
2015,7,17,MIA,DFW,4.0,1121,-22.0
2015,7,18,LAS,IAH,-6.0,1222,-1.0
2015,7,18,LAX,MIA,-2.0,2342,0.0
2015,7,18,SEA,IAH,8.0,1874,-1.0
2015,7,18,DFW,MIA,-4.0,1121,-9.0
2015,7,18,IAH,DFW,-5.0,224,-16.0
2015,7,18,MIA,DFW,30.0,1121,12.0
2015,7,19,LAS,IAH,55.0,1222,44.0
2015,7,19,LAX,MIA,-1.0,2342,20.0
2015,7,19,SEA,IAH,-3.0,1874,-12.0
2015,7,19,DFW,MIA,-5.0,1121,-5.0
2015,7,19,IAH,DFW,-4.0,224,-14.0
2015,7,19,MDW,LAS,-1.0,1521,-9.0
2015,7,19,MHT,MDW,-4.0,838,-22.0
2015,7,19,MIA,DFW,29.0,1121,5.0
2015,7,20,LAS,IAH,64.0,1222,56.0
2015,7,20,LAX,MIA,50.0,2342,42.0
2015,7,20,SEA,IAH,10.0,1874,2.0
2015,7,20,DFW,MIA,-7.0,1121,-12.0
2015,7,20,IAH,DFW,-5.0,224,-21.0
2015,7,20,MDW,PHX,13.0,1444,7.0
2015,7,20,ATL,BWI,21.0,577,21.0
2015,7,20,MHT,MDW,1.0,838,-18.0
2015,7,20,MIA,DFW,-4.0,1121,-17.0
2015,7,21,LAS,IAH,28.0,1222,24.0
2015,7,21,LAX,MIA,33.0,2342,45.0
2015,7,21,SEA,IAH,-2.0,1874,-9.0
2015,7,21,DFW,MIA,2.0,1121,-9.0
2015,7,21,IAH,DFW,-3.0,224,-18.0
2015,7,21,MDW,PHX,1.0,1444,-9.0
2015,7,21,ATL,BWI,-2.0,577,-8.0
2015,7,21,MHT,MDW,-2.0,838,-7.0
2015,7,21,MIA,DFW,-5.0,1121,-16.0
2015,7,22,LAS,IAH,35.0,1222,25.0
2015,7,22,LAX,MIA,-1.0,2342,-2.0
2015,7,22,SEA,IAH,61.0,1874,46.0
2015,7,22,DFW,MIA,-4.0,1121,-13.0
2015,7,22,IAH,DFW,-3.0,224,-16.0
2015,7,22,MDW,PHX,-2.0,1444,-7.0
2015,7,22,ATL,BWI,-4.0,577,-11.0
2015,7,22,MHT,MDW,0.0,838,11.0
2015,7,22,MIA,DFW,43.0,1121,5.0
2015,7,23,LAS,IAH,17.0,1222,5.0
2015,7,23,LAX,MIA,-2.0,2342,12.0
2015,7,23,SEA,IAH,16.0,1874,8.0
2015,7,23,DFW,MIA,0.0,1121,-5.0
2015,7,23,IAH,DFW,-4.0,224,-16.0
2015,7,23,MDW,PHX,-3.0,1444,-6.0
2015,7,23,ATL,BWI,22.0,577,29.0
2015,7,23,MHT,MDW,-7.0,838,-23.0
2015,7,23,MIA,DFW,13.0,1121,-6.0
2015,7,24,LAS,IAH,-5.0,1222,-12.0
2015,7,24,LAX,MIA,27.0,2342,34.0
2015,7,24,SEA,IAH,1.0,1874,2.0
2015,7,24,DFW,MIA,0.0,1121,3.0
2015,7,24,IAH,DFW,-1.0,224,-18.0
2015,7,24,MDW,PHX,-3.0,1444,-18.0
2015,7,24,ATL,BWI,42.0,577,40.0
2015,7,24,MHT,MDW,-3.0,838,-22.0
2015,7,24,MIA,DFW,-1.0,1121,-16.0
2015,7,25,LAS,IAH,14.0,1222,16.0
2015,7,25,LAX,MIA,0.0,2342,4.0
2015,7,25,SEA,IAH,14.0,1874,10.0
2015,7,25,DFW,MIA,-6.0,1121,2.0
2015,7,25,IAH,DFW,0.0,224,-8.0
2015,7,25,MIA,DFW,-2.0,1121,-12.0
2015,7,26,LAS,IAH,64.0,1222,66.0
2015,7,26,LAX,MIA,-7.0,2342,20.0
2015,7,26,SEA,IAH,-5.0,1874,-16.0
2015,7,26,DFW,MIA,2.0,1121,-4.0
2015,7,26,IAH,DFW,-3.0,224,-12.0
2015,7,26,MDW,LAS,-4.0,1521,0.0
2015,7,26,MHT,MDW,-4.0,838,17.0
2015,7,26,MIA,DFW,11.0,1121,-11.0
2015,7,27,LAS,IAH,3.0,1222,2.0
2015,7,27,LAX,MIA,0.0,2342,8.0
2015,7,27,SEA,IAH,3.0,1874,2.0
2015,7,27,DFW,MIA,4.0,1121,-3.0
2015,7,27,IAH,DFW,-5.0,224,-19.0
2015,7,27,MDW,PHX,-1.0,1444,-17.0
2015,7,27,ATL,BWI,-2.0,577,4.0
2015,7,27,MHT,MDW,-7.0,838,-35.0
2015,7,27,MIA,DFW,-7.0,1121,-21.0
2015,7,28,LAS,IAH,-1.0,1222,-2.0
2015,7,28,LAX,MIA,-4.0,2342,-4.0
2015,7,28,SEA,IAH,27.0,1874,12.0
2015,7,28,DFW,MIA,-4.0,1121,9.0
2015,7,28,IAH,DFW,-5.0,224,-20.0
2015,7,28,MDW,PHX,-2.0,1444,-14.0
2015,7,28,ATL,BWI,-5.0,577,-1.0
2015,7,28,MHT,MDW,-2.0,838,-26.0
2015,7,28,MIA,DFW,-3.0,1121,-8.0
2015,7,29,LAS,IAH,1.0,1222,1.0
2015,7,29,LAX,MIA,-11.0,2342,-11.0
2015,7,29,SEA,IAH,1.0,1874,-7.0
2015,7,29,DFW,MIA,0.0,1121,-2.0
2015,7,29,IAH,DFW,365.0,224,354.0
2015,7,29,MDW,PHX,9.0,1444,-2.0
2015,7,29,ATL,BWI,28.0,577,40.0
2015,7,29,MHT,MDW,-3.0,838,-26.0
2015,7,29,MIA,DFW,-4.0,1121,-7.0
2015,7,30,LAS,IAH,-1.0,1222,-1.0
2015,7,30,LAX,MIA,-2.0,2342,19.0
2015,7,30,SEA,IAH,10.0,1874,3.0
2015,7,30,DFW,MIA,-1.0,1121,-2.0
2015,7,30,IAH,DFW,4.0,224,-7.0
2015,7,30,MDW,PHX,-1.0,1444,-5.0
2015,7,30,ATL,BWI,92.0,577,91.0
2015,7,30,MHT,MDW,-3.0,838,-23.0
2015,7,30,MIA,DFW,-6.0,1121,-10.0
2015,7,31,LAS,IAH,128.0,1222,129.0
2015,7,31,LAX,MIA,-1.0,2342,9.0
2015,7,31,SEA,IAH,14.0,1874,-4.0
2015,7,31,DFW,MIA,-1.0,1121,-3.0
2015,7,31,IAH,DFW,-7.0,224,-21.0
2015,7,31,MDW,PHX,2.0,1444,-2.0
2015,7,31,ATL,BWI,-1.0,577,0.0
2015,7,31,MHT,MDW,-2.0,838,-19.0
2015,7,31,MIA,DFW,-5.0,1121,-9.0
2015,8,1,LAS,IAH,52.0,1222,48.0
2015,8,1,LAX,MIA,-2.0,2342,-7.0
2015,8,1,SEA,IAH,4.0,1874,-7.0
2015,8,1,IAH,MIA,1.0,964,-9.0
2015,8,1,DFW,MIA,-1.0,1121,-13.0
2015,8,1,MIA,DFW,4.0,1121,-11.0
2015,8,2,LAS,IAH,-1.0,1222,-8.0
2015,8,2,LAX,MIA,-5.0,2342,24.0
2015,8,2,SEA,IAH,2.0,1874,-6.0
2015,8,2,IAH,MIA,0.0,964,-1.0
2015,8,2,DFW,MIA,118.0,1121,121.0
2015,8,2,MDW,LAS,-6.0,1521,-15.0
2015,8,2,MHT,MDW,2.0,838,-8.0
2015,8,2,MIA,DFW,3.0,1121,-11.0
2015,8,3,LAS,IAH,119.0,1222,122.0
2015,8,3,LAX,MIA,6.0,2342,24.0
2015,8,3,SEA,IAH,9.0,1874,6.0
2015,8,3,IAH,MIA,-5.0,964,-9.0
2015,8,3,DFW,MIA,-2.0,1121,-7.0
2015,8,3,MDW,PHX,-1.0,1444,-5.0
2015,8,3,MHT,MDW,-4.0,838,-19.0
2015,8,3,ATL,BWI,-3.0,577,-15.0
2015,8,3,MIA,DFW,-1.0,1121,-13.0
2015,8,4,LAS,IAH,120.0,1222,115.0
2015,8,4,LAX,MIA,33.0,2342,17.0
2015,8,4,SEA,IAH,4.0,1874,-2.0
2015,8,4,IAH,MIA,60.0,964,54.0
2015,8,4,DFW,MIA,-6.0,1121,-9.0
2015,8,4,MDW,PHX,-2.0,1444,10.0
2015,8,4,ATL,BWI,-1.0,577,13.0
2015,8,4,MHT,MDW,-4.0,838,-21.0
2015,8,4,MIA,DFW,4.0,1121,-12.0
2015,8,5,LAS,IAH,93.0,1222,85.0
2015,8,5,LAX,MIA,0.0,2342,4.0
2015,8,5,SEA,IAH,10.0,1874,1.0
2015,8,5,IAH,MIA,4.0,964,-3.0
2015,8,5,DFW,MIA,-4.0,1121,-9.0
2015,8,5,MDW,PHX,6.0,1444,-8.0
2015,8,5,ATL,BWI,0.0,577,-6.0
2015,8,5,MHT,MDW,0.0,838,-13.0
2015,8,5,MIA,DFW,160.0,1121,134.0
2015,8,6,LAS,IAH,182.0,1222,182.0
2015,8,6,LAX,MIA,-1.0,2342,0.0
2015,8,6,SEA,IAH,4.0,1874,-17.0
2015,8,6,IAH,MIA,-3.0,964,-1.0
2015,8,6,DFW,MIA,-7.0,1121,-21.0
2015,8,6,MDW,PHX,-3.0,1444,-9.0
2015,8,6,ATL,BWI,-3.0,577,-10.0
2015,8,6,MHT,MDW,-5.0,838,-17.0
2015,8,6,MIA,DFW,-3.0,1121,-2.0
2015,8,7,LAS,IAH,-3.0,1222,-9.0
2015,8,7,LAX,MIA,12.0,2342,22.0
2015,8,7,SEA,IAH,-5.0,1874,-22.0
2015,8,7,IAH,MIA,2.0,964,-15.0
2015,8,7,DFW,MIA,-4.0,1121,-16.0
2015,8,7,MDW,PHX,13.0,1444,11.0
2015,8,7,ATL,BWI,48.0,577,54.0
2015,8,7,MHT,MDW,0.0,838,-21.0
2015,8,7,MIA,DFW,87.0,1121,82.0
2015,8,8,LAS,IAH,27.0,1222,23.0
2015,8,8,LAX,MIA,1.0,2342,9.0
2015,8,8,SEA,IAH,2.0,1874,0.0
2015,8,8,IAH,MIA,-3.0,964,15.0
2015,8,8,DFW,MIA,-2.0,1121,-10.0
2015,8,8,MIA,DFW,-4.0,1121,-6.0
2015,8,9,LAS,IAH,27.0,1222,22.0
2015,8,9,LAX,MIA,-4.0,2342,4.0
2015,8,9,SEA,IAH,2.0,1874,-7.0
2015,8,9,IAH,MIA,-4.0,964,-7.0
2015,8,9,DFW,MIA,10.0,1121,5.0
2015,8,9,MIA,DFW,7.0,1121,1.0
2015,8,10,LAS,IAH,7.0,1222,0.0
2015,8,10,LAX,MIA,-4.0,2342,16.0
2015,8,10,SEA,IAH,51.0,1874,43.0
2015,8,10,IAH,MIA,-7.0,964,-7.0
2015,8,10,DFW,MIA,-3.0,1121,-16.0
2015,8,10,MDW,ATL,3.0,591,-4.0
2015,8,10,ATL,BWI,-2.0,577,-11.0
2015,8,10,MIA,DFW,-2.0,1121,-21.0
2015,8,11,LAS,IAH,8.0,1222,13.0
2015,8,11,LAX,MIA,-8.0,2342,-7.0
2015,8,11,SEA,IAH,9.0,1874,2.0
2015,8,11,IAH,MIA,-2.0,964,-4.0
2015,8,11,DFW,MIA,-3.0,1121,-3.0
2015,8,11,MDW,ATL,-4.0,591,-21.0
2015,8,11,ATL,BWI,-2.0,577,-6.0
2015,8,11,MIA,DFW,7.0,1121,-22.0
2015,8,12,LAS,IAH,43.0,1222,40.0
2015,8,12,LAX,MIA,-3.0,2342,3.0
2015,8,12,SEA,IAH,38.0,1874,38.0
2015,8,12,IAH,MIA,-1.0,964,2.0
2015,8,12,DFW,MIA,0.0,1121,-5.0
2015,8,12,MDW,ATL,-7.0,591,-22.0
2015,8,12,ATL,BWI,-3.0,577,-2.0
2015,8,12,MIA,DFW,-1.0,1121,-5.0
2015,8,13,LAS,IAH,-4.0,1222,-8.0
2015,8,13,LAX,MIA,70.0,2342,63.0
2015,8,13,SEA,IAH,1.0,1874,-10.0
2015,8,13,IAH,MIA,-5.0,964,10.0
2015,8,13,DFW,MIA,-4.0,1121,-11.0
2015,8,13,MDW,ATL,4.0,591,-16.0
2015,8,13,ATL,BWI,-1.0,577,-12.0
2015,8,13,MIA,DFW,-3.0,1121,-20.0
2015,8,14,LAS,IAH,65.0,1222,63.0
2015,8,14,LAX,MIA,-2.0,2342,-5.0
2015,8,14,SEA,IAH,3.0,1874,0.0
2015,8,14,IAH,MIA,-2.0,964,-7.0
2015,8,14,DFW,MIA,2.0,1121,-4.0
2015,8,14,MDW,ATL,3.0,591,-15.0
2015,8,14,ATL,BWI,-3.0,577,-17.0
2015,8,14,MIA,DFW,5.0,1121,-12.0
2015,8,15,LAS,IAH,40.0,1222,38.0
2015,8,15,LAX,MIA,7.0,2342,-3.0
2015,8,15,SEA,IAH,8.0,1874,-1.0
2015,8,15,IAH,MIA,0.0,964,1.0
2015,8,15,DFW,MIA,24.0,1121,10.0
2015,8,15,MIA,DFW,4.0,1121,-16.0
2015,8,15,MDW,ATL,-1.0,591,-12.0
2015,8,16,LAS,IAH,95.0,1222,86.0
2015,8,16,SEA,IAH,25.0,1874,24.0
2015,8,16,IAH,MIA,-2.0,964,13.0
2015,8,16,DFW,MIA,-2.0,1121,-7.0
2015,8,16,MIA,DFW,3.0,1121,-11.0
2015,8,17,LAS,IAH,98.0,1222,87.0
2015,8,17,LAX,MIA,0.0,2342,1.0
2015,8,17,SEA,IAH,-3.0,1874,-8.0
2015,8,17,IAH,MIA,-6.0,964,6.0
2015,8,17,DFW,MIA,-3.0,1121,-10.0
2015,8,17,MDW,LAX,0.0,1750,-22.0
2015,8,17,ATL,MDW,-2.0,591,-8.0
2015,8,17,MIA,DFW,0.0,1121,-10.0
2015,8,18,LAS,IAH,2.0,1222,10.0
2015,8,18,SEA,IAH,28.0,1874,-7.0
2015,8,18,IAH,MIA,-4.0,964,-19.0
2015,8,18,DFW,MIA,-4.0,1121,-14.0
2015,8,18,MDW,ATL,-1.0,591,-1.0
2015,8,18,ATL,BWI,1.0,577,-3.0
2015,8,18,MIA,DFW,15.0,1121,9.0
2015,8,19,LAS,IAH,199.0,1222,200.0
2015,8,19,SEA,DFW,0.0,1660,-3.0
2015,8,19,PHX,DFW,-5.0,868,-11.0
2015,8,19,IAH,MIA,-5.0,964,2.0
2015,8,19,DFW,MIA,-7.0,1121,-15.0
2015,8,19,MDW,ATL,4.0,591,4.0
2015,8,19,ATL,BWI,-3.0,577,4.0
2015,8,19,MIA,DFW,-3.0,1121,-4.0
2015,8,20,LAS,IAH,0.0,1222,-3.0
2015,8,20,SEA,DFW,19.0,1660,-6.0
2015,8,20,PHX,DFW,105.0,868,96.0
2015,8,20,IAH,MIA,11.0,964,5.0
2015,8,20,DFW,MIA,-1.0,1121,-9.0
2015,8,20,MDW,ATL,9.0,591,6.0
2015,8,20,ATL,BWI,4.0,577,18.0
2015,8,20,MIA,DFW,-4.0,1121,-9.0
2015,8,21,LAS,IAH,73.0,1222,64.0
2015,8,21,SEA,DFW,16.0,1660,1.0
2015,8,21,IAH,MIA,39.0,964,41.0
2015,8,21,DFW,MIA,-1.0,1121,-10.0
2015,8,21,MDW,ATL,1.0,591,-9.0
2015,8,21,ATL,BWI,59.0,577,71.0
2015,8,21,MIA,DFW,-4.0,1121,-14.0
2015,8,22,LAS,IAH,17.0,1222,9.0
2015,8,22,LAX,MIA,-6.0,2342,-14.0
2015,8,22,SEA,DFW,24.0,1660,1.0
2015,8,22,PHX,DFW,-1.0,868,-17.0
2015,8,22,IAH,MIA,-6.0,964,8.0
2015,8,22,DFW,MIA,-6.0,1121,-10.0
2015,8,22,MIA,DFW,5.0,1121,-10.0
2015,8,23,LAS,IAH,78.0,1222,66.0
2015,8,23,LAX,MIA,-6.0,2342,11.0
2015,8,23,PHX,DFW,-8.0,868,-17.0
2015,8,23,SLC,ATL,1.0,1590,14.0
2015,8,23,IAH,MIA,-4.0,964,-13.0
2015,8,23,DFW,MIA,10.0,1121,-1.0
2015,8,23,BWI,IAH,-2.0,1235,-20.0
2015,8,23,MIA,DFW,69.0,1121,62.0
2015,8,23,ATL,DFW,-1.0,731,-14.0
2015,8,24,LAS,IAH,50.0,1222,42.0
2015,8,24,SEA,DFW,-3.0,1660,-14.0
2015,8,24,PHX,DFW,0.0,868,-4.0
2015,8,24,IAH,MIA,0.0,964,-11.0
2015,8,24,DFW,MIA,-2.0,1121,-13.0
2015,8,24,ATL,BWI,0.0,577,-11.0
2015,8,24,MIA,DFW,-5.0,1121,-25.0
2015,8,25,LAS,IAH,3.0,1222,-4.0
2015,8,25,SEA,DFW,-2.0,1660,-23.0
2015,8,25,IAH,MIA,-7.0,964,-2.0
2015,8,25,DFW,MIA,0.0,1121,-14.0
2015,8,25,MDW,ATL,-4.0,591,-20.0
2015,8,25,ATL,BWI,-1.0,577,6.0
2015,8,25,MIA,DFW,-4.0,1121,-5.0
2015,8,26,LAS,IAH,-8.0,1222,-11.0
2015,8,26,SEA,DFW,-7.0,1660,-18.0
2015,8,26,PHX,DFW,-11.0,868,-26.0
2015,8,26,IAH,MIA,-9.0,964,-14.0
2015,8,26,DFW,MIA,-2.0,1121,-12.0
2015,8,26,MDW,ATL,-6.0,591,-21.0
2015,8,26,ATL,BWI,-3.0,577,-18.0
2015,8,26,MIA,DFW,-6.0,1121,3.0
2015,8,27,LAS,IAH,128.0,1222,119.0
2015,8,27,SEA,DFW,0.0,1660,-10.0
2015,8,27,PHX,DFW,-11.0,868,-25.0
2015,8,27,IAH,MIA,-5.0,964,-15.0
2015,8,27,DFW,MIA,-4.0,1121,-18.0
2015,8,27,MDW,ATL,-8.0,591,-19.0
2015,8,27,ATL,BWI,-4.0,577,-13.0
2015,8,27,MIA,DFW,-5.0,1121,3.0
2015,8,28,LAS,IAH,-2.0,1222,-10.0
2015,8,28,SEA,DFW,0.0,1660,-18.0
2015,8,28,IAH,MIA,-4.0,964,-21.0
2015,8,28,DFW,MIA,10.0,1121,-4.0
2015,8,28,MDW,ATL,-5.0,591,-19.0
2015,8,28,ATL,BWI,3.0,577,-15.0
2015,8,28,MIA,DFW,-5.0,1121,-14.0
2015,8,29,LAS,IAH,-6.0,1222,-14.0
2015,8,29,LAX,MIA,-1.0,2342,7.0
2015,8,29,SEA,DFW,-3.0,1660,-17.0
2015,8,29,PHX,DFW,15.0,868,7.0
2015,8,29,IAH,MIA,-6.0,964,-16.0
2015,8,29,DFW,MIA,-2.0,1121,3.0
2015,8,29,MIA,DFW,23.0,1121,0.0
2015,8,30,LAS,IAH,0.0,1222,-7.0
2015,8,30,LAX,MIA,-6.0,2342,-7.0
2015,8,30,PHX,DFW,13.0,868,4.0
2015,8,30,SLC,ATL,10.0,1590,19.0
2015,8,30,IAH,MIA,-4.0,964,-10.0
2015,8,30,DFW,MIA,-3.0,1121,-16.0
2015,8,30,BWI,IAH,15.0,1235,-4.0
2015,8,30,MIA,DFW,45.0,1121,39.0
2015,8,30,ATL,DFW,-5.0,731,-22.0
2015,8,31,LAS,IAH,39.0,1222,39.0
2015,8,31,SEA,DFW,-7.0,1660,-11.0
2015,8,31,PHX,DFW,-5.0,868,-13.0
2015,8,31,IAH,MIA,-1.0,964,-9.0
2015,8,31,DFW,MIA,-4.0,1121,-13.0
2015,8,31,ATL,MDW,-2.0,591,-15.0
2015,8,31,MIA,DFW,-3.0,1121,-3.0
2015,9,1,LAS,IAH,67.0,1222,60.0
2015,9,1,LAX,MIA,-3.0,2342,-11.0
2015,9,1,SEA,DFW,-4.0,1660,-20.0
2015,9,1,IAH,MIA,-8.0,964,-12.0
2015,9,1,DFW,MIA,-3.0,1121,-2.0
2015,9,1,MDW,ATL,-3.0,591,-18.0
2015,9,1,ATL,BWI,-6.0,577,-21.0
2015,9,1,MIA,DFW,-6.0,1121,-9.0
2015,9,2,LAS,IAH,0.0,1222,2.0
2015,9,2,LAX,MIA,4.0,2342,4.0
2015,9,2,SEA,DFW,19.0,1660,-1.0
2015,9,2,PHX,DFW,-10.0,868,-17.0
2015,9,2,IAH,MIA,-6.0,964,-6.0
2015,9,2,DFW,MIA,-8.0,1121,-10.0
2015,9,2,MDW,LAX,-5.0,1750,-27.0
2015,9,2,ATL,MDW,-3.0,591,-17.0
2015,9,2,MIA,DFW,-5.0,1121,-10.0
2015,9,3,LAS,IAH,-4.0,1222,2.0
2015,9,3,LAX,MIA,0.0,2342,-7.0
2015,9,3,SEA,DFW,-1.0,1660,0.0
2015,9,3,PHX,DFW,115.0,868,112.0
2015,9,3,IAH,MIA,-3.0,964,-11.0
2015,9,3,DFW,MIA,4.0,1121,-8.0
2015,9,3,MDW,ATL,-4.0,591,-19.0
2015,9,3,ATL,BWI,-5.0,577,-18.0
2015,9,3,MIA,DFW,-6.0,1121,-4.0
2015,9,4,LAS,IAH,12.0,1222,2.0
2015,9,4,LAX,MIA,18.0,2342,0.0
2015,9,4,SEA,DFW,-1.0,1660,-17.0
2015,9,4,IAH,MIA,-2.0,964,1.0
2015,9,4,DFW,MIA,-7.0,1121,-6.0
2015,9,4,MDW,ATL,-1.0,591,1.0
2015,9,4,ATL,BWI,-2.0,577,-15.0
2015,9,4,MIA,DFW,-5.0,1121,-13.0
2015,9,5,LAS,IAH,39.0,1222,30.0
2015,9,5,LAX,MIA,-6.0,2342,-4.0
2015,9,5,SEA,DFW,41.0,1660,29.0
2015,9,5,PHX,DFW,-5.0,868,-21.0
2015,9,5,IAH,MIA,-6.0,964,-7.0
2015,9,5,DFW,MIA,-3.0,1121,-13.0
2015,9,5,MIA,DFW,109.0,1121,91.0
2015,9,5,MDW,ATL,-3.0,591,-7.0
2015,9,6,LAS,IAH,21.0,1222,5.0
2015,9,6,LAX,MIA,-2.0,2342,-3.0
2015,9,6,SFO,IAH,0.0,1635,0.0
2015,9,6,SLC,ATL,-5.0,1590,-9.0
2015,9,6,PHX,DFW,-10.0,868,-14.0
2015,9,6,IAH,MIA,-6.0,964,-5.0
2015,9,6,DFW,MIA,-1.0,1121,-6.0
2015,9,6,BWI,MIA,-11.0,946,-15.0
2015,9,6,MIA,DFW,-3.0,1121,-12.0
2015,9,6,MDW,ATL,-4.0,591,-16.0
2015,9,7,LAS,IAH,-4.0,1222,-15.0
2015,9,7,LAX,MIA,-2.0,2342,-4.0
2015,9,7,SEA,DFW,-5.0,1660,-19.0
2015,9,7,PHX,DFW,4.0,868,-5.0
2015,9,7,SLC,ATL,-4.0,1590,-7.0
2015,9,7,IAH,MIA,-6.0,964,-3.0
2015,9,7,DFW,MIA,-6.0,1121,-1.0
2015,9,7,BWI,DFW,-6.0,1217,-32.0
2015,9,7,ATL,BWI,-6.0,577,-18.0
2015,9,7,MIA,DFW,-4.0,1121,-19.0
2015,9,7,MHT,BWI,-5.0,377,-28.0
2015,9,8,LAS,IAH,14.0,1222,-3.0
2015,9,8,LAX,MIA,-4.0,2342,-16.0
2015,9,8,SEA,DFW,-4.0,1660,-29.0
2015,9,8,IAH,MIA,-3.0,964,-12.0
2015,9,8,DFW,MIA,15.0,1121,8.0
2015,9,8,MDW,ATL,-2.0,591,-6.0
2015,9,8,ATL,BWI,-4.0,577,-19.0
2015,9,8,MIA,DFW,-4.0,1121,-17.0
2015,9,9,LAS,IAH,82.0,1222,77.0
2015,9,9,SEA,DFW,-3.0,1660,-27.0
2015,9,9,LAX,MIA,1.0,2342,10.0
2015,9,9,IAH,MIA,-3.0,964,-12.0
