Time,Ave_t,Max_t,Min_t,Prec,SLpress,Winddir,Windsp
18/09/2015,20.1,21.3,19.0,14.8,1017.3,9,4
17/09/2015,23.6,28.2,18.9,5.1,1018.0,19,5
16/09/2015,23.1,29.7,16.4,0.0,1016.7,95,4
15/09/2015,22.7,29.4,16.0,0.0,1016.3,355,4
14/09/2015,22.4,28.3,16.6,0.0,1016.3,62,3
13/09/2015,20.9,26.0,15.8,0.0,1018.3,357,5
12/09/2015,23.9,26.9,20.8,0.2,1019.4,28,9
11/09/2015,23.1,25.2,21.1,0.4,1015.5,342,9
10/09/2015,25.8,30.9,20.6,0.0,1013.9,24,4
09/09/2015,26.6,32.1,21.1,0.0,1014.7,9,5
08/09/2015,26.2,31.4,21.1,0.0,1012.7,60,3
07/09/2015,26.2,30.2,22.3,0.0,1011.8,25,8
06/09/2015,27.4,32.5,22.4,0.0,1009.0,45,10
05/09/2015,27.5,30.9,24.1,0.0,1007.5,325,3
04/09/2015,28.3,31.9,24.7,12.5,1008.6,225,7
03/09/2015,26.9,32.4,21.5,0.0,1012.3,73,4
02/09/2015,27.4,32.0,22.7,0.0,1012.5,22,10
01/09/2015,27.6,33.0,22.2,0.0,1009.9,27,10

28/10/2015,14.9,18.3,11.5,5.1,1020.7,32,8
27/10/2015,14.2,19.5,9.0,0.2,1021.5,345,3
26/10/2015,16.8,19.1,14.5,8.4,1020.8,357,11
25/10/2015,21.6,27.4,15.8,0.0,1017.0,89,5
24/10/2015,20.6,27.1,14.0,0.0,1018.4,70,4
23/10/2015,19.6,25.6,13.5,0.0,1017.0,33,3
22/10/2015,19.9,26.4,13.5,0.0,1017.4,8,5
21/10/2015,19.9,26.9,12.9,0.0,1015.8,20,2
20/10/2015,19.6,26.7,12.5,0.0,1013.6,29,2
19/10/2015,20.6,26.3,15.0,0.0,1014.4,352,2
18/10/2015,21.1,28.5,13.7,0.0,1017.2,5,3
17/10/2015,20.9,28.6,13.3,0.0,1017.5,112,2
16/10/2015,21.8,29.1,14.4,0.0,1017.7,59,3
15/10/2015,21.0,28.7,13.3,0.0,1018.2,145,3
14/10/2015,20.4,27.8,13.1,0.0,1018.8,190,4
13/10/2015,18.2,24.5,11.9,0.0,1021.8,124,2
12/10/2015,19.5,27.1,11.9,0.0,1023.1,34,3
11/10/2015,20.1,27.0,13.1,0.0,1022.2,332,3
10/10/2015,19.2,24.7,13.7,0.0,1019.5,1,1
09/10/2015,18.6,22.5,14.7,0.0,1017.5,281,5
08/10/2015,19.9,24.0,15.9,0.0,1018.2,10,14
07/10/2015,22.1,23.8,20.4,0.1,1014.4,336,9
06/10/2015,20.4,21.6,19.2,54.7,1014.2,102,6
05/10/2015,20.4,23.2,17.6,7.6,1020.1,61,5
04/10/2015,21.1,27.5,14.8,12.9,1022.8,61,5
03/10/2015,21.6,28.1,15.0,0.0,1020.1,54,5
02/10/2015,18.9,26.6,11.2,0.0,1017.5,63,4
01/10/2015,21.4,26.3,16.4,0.0,1019.6,354,7

28/11/2015,8.4,11.0,5.9,3.4,1027.7,292,4
27/11/2015,3.4,8.8,-2.0,,1027.5,130,5
26/11/2015,4.2,9.8,-1.5,0.1,1031.7,43,4
25/11/2015,3.6,7.5,-0.3,0.0,1031.9,260,3
24/11/2015,2.9,5.3,0.4,18.9,1031.6,356,10
23/11/2015,6.4,7.6,5.2,1.7,1026.5,22,14
22/11/2015,13.4,16.8,10.0,2.4,1024.1,34,9
21/11/2015,13.9,16.4,11.5,0.1,1022.5,14,4
20/11/2015,12.7,14.6,10.7,0.0,1023.2,0,4
19/11/2015,11.4,12.1,10.7,8.0,1023.0,355,4
18/11/2015,11.4,12.6,10.3,0.2,1023.2,7,6
17/11/2015,13.2,13.4,12.9,19.9,1018.3,357,9
16/11/2015,14.4,15.8,13.0,2.8,1016.7,28,7
15/11/2015,16.1,18.9,13.2,5.9,1016.1,27,6
14/11/2015,13.8,15.8,11.8,0.0,1018.1,184,3
13/11/2015,12.4,14.0,10.8,0.0,1020.7,280,3
12/11/2015,11.4,12.0,10.8,7.1,1023.9,344,4
11/11/2015,11.9,14.0,9.8,10.6,1025.6,354,6
10/11/2015,10.3,12.3,8.3,3.9,1025.0,20,7
09/11/2015,10.4,16.0,4.9,0.0,1026.2,55,6
08/11/2015,9.8,12.3,7.3,0.0,1025.1,6,5
07/11/2015,7.2,8.4,5.9,0.9,1022.7,360,7
06/11/2015,19.3,26.0,12.6,21.0,1015.8,15,10
05/11/2015,17.4,21.8,13.1,0.7,1016.4,37,6
04/11/2015,15.7,18.6,12.8,0.2,1021.2,91,2
03/11/2015,13.3,20.0,6.6,1.8,1023.0,125,5
02/11/2015,12.6,19.5,5.7,0.0,1025.0,145,2
01/11/2015,12.2,17.4,7.0,0.0,1028.2,262,5

28/12/2015,3.7,4.9,2.5,0.0,1036.1,352,6
27/12/2015,5.2,8.8,1.6,0.0,1033.5,20,13
26/12/2015,7.8,15.2,0.4,0.0,1023.8,149,3
